item,category
66827,6426
13692,5472
58768,1665
71374,1665
66221,1665
48162,6261
83050,6261
21407,11401
61409,1665
47299,6261
57843,4288
66997,1665
21126,11401
1980,4520
63303,562
43355,6427
48667,1665
28822,4282
46535,4520
58607,4521
66836,4284
52089,4282
24898,4282
59128,4284
472,5139
28328,6519
49947,6519
70711,4282
69285,6519
71457,1665
63612,4280
22431,6152
48299,6519
60498,6519
29260,4284
68116,6519
64361,6152
59206,6519
70513,4267
61021,6519
28446,4280
42183,1665
53002,6519
46313,6519
76627,6261
47104,856
50805,6261
39928,6261
66183,856
78314,6261
67641,6261
43445,6261
40134,978
43746,6261
67352,6261
42217,6261
6423,4307
80228,6261
46065,6261
54345,1665
72454,4551
16814,9455
28380,6261
81744,4281
45218,6426
49931,6261
68335,6261
53562,6261
67249,4562
65864,6261
59917,4282
38522,6261
1167,4617
81676,4282
66801,1665
68167,6261
66990,6261
83793,6261
52288,4284
84204,6261
71228,6261
27398,6261
74662,6261
67270,4281
45201,6261
48138,4280
58546,4284
42611,4281
66633,4281
50855,4280
6066,6261
59241,6261
55991,6261
82223,4284
27802,6261
56732,6261
35587,6261
36862,6261
70631,6261
61190,6261
71081,4282
47834,6261
84799,4281
58656,6261
80132,4280
77649,4284
55595,6426
70722,856
72784,4284
54963,4281
64527,4282
51761,6183
45263,1665
22310,4282
9981,9491
35773,10629
710,7032
589,7032
6342,7186
49001,5322
28300,4541
13435,5474
28212,5474
7909,5474
63703,5474
22156,5474
22437,7032
34410,4307
39912,6984
10076,4520
78800,4281
25033,4282
43857,6432
78882,4520
85048,4282
40703,4520
56575,4520
46518,6261
48290,6261
83653,4284
7379,10436
69548,6261
34886,6261
63633,4520
70218,6261
65945,1665
56540,6261
35854,4284
52481,4520
84788,4284
60806,4520
61657,4520
71371,4520
22452,9713
6829,6952
30648,4520
53312,856
58984,6952
65575,1243
48994,4520
55514,6952
40932,6952
49507,1028
69185,1665
21971,4520
68787,1665
65780,6952
22457,4570
44476,4505
68816,6515
76768,6183
45135,6952
70711,4282
74524,6261
39894,6183
73675,6261
42487,6183
73735,6261
49074,1665
82198,1665
44631,4385
50025,4385
25044,4385
65880,4385
65586,4385
52919,4385
57432,4385
85299,4385
61825,4385
7483,4385
17383,4385
7925,1478
70217,4281
66552,6261
65347,6261
62813,4282
49441,770
79910,6261
71613,6261
82870,6261
55926,4282
75913,1665
74881,6261
83060,6261
35485,6426
75017,4281
28801,4282
44991,6261
71892,6261
53777,6261
63117,6261
84788,4284
67923,6261
59616,4520
84796,4284
78405,6261
71831,4520
84906,4280
67195,6261
74628,7146
62793,4520
75164,6261
60529,4520
85004,4281
31901,6261
41004,7146
85146,6261
29532,7146
84768,6261
74056,856
78272,4281
47319,6261
54374,4281
62263,6261
21736,6952
64694,4282
76877,6261
72118,6261
63166,4520
78439,4281
20745,6185
66592,6261
62927,5166
17119,7146
78001,6261
50407,6261
32464,6523
76527,6522
45929,6523
73183,6522
82749,6261
45093,6519
68417,6523
39136,6522
37501,6522
20251,6519
39509,6261
68335,6261
55108,6261
44372,6261
47400,6261
82870,6261
51258,1665
65070,6261
76550,6421
80829,4284
76657,6261
76859,1665
43014,4280
69801,1665
55149,1665
66465,4281
76195,7339
51089,6261
75349,6261
60383,6261
73491,1665
68110,4284
61724,6261
85332,4281
2438,6421
6769,5539
40277,6421
79987,11911
28721,4866
57962,6554
73118,6421
64884,6421
45691,4520
61124,6249
82253,6185
14549,6421
36171,4866
39185,6421
47414,4282
58778,856
22786,4284
5621,6554
41634,4521
73681,11417
77030,4282
22872,4288
60799,6554
29642,4284
72346,4281
53488,4281
49677,5539
58568,6423
1810,4282
83168,6423
80421,4281
81515,4284
59786,4284
64943,4521
43938,4284
60047,6426
20097,7654
72637,6261
82747,6426
62496,4284
50854,6261
50088,4284
25663,4284
5635,7645
71177,6426
52350,4284
78194,6426
83753,6426
77646,4284
63196,4280
77368,6736
84413,4284
63610,4284
64927,4281
6883,4284
65793,4281
60781,4284
74443,4284
36508,4284
68679,4284
40081,6858
78034,6952
58752,6952
63698,6952
63388,856
22151,6177
13481,562
45795,12399
7266,562
70700,1665
26383,6565
62927,5166
75210,856
23305,447
51444,1044
21105,8879
3682,8879
17696,1044
37868,8879
31631,1044
45342,8879
23288,4571
6477,4571
67619,1665
50854,6261
23575,133
21391,286
60411,6423
46439,877
47358,1665
41563,6261
49861,1665
44299,1665
65232,1665
79165,1665
32625,286
1696,2413
19141,4816
1943,4816
10100,2413
13644,2413
52068,4551
15148,415
16294,5289
31301,4592
68932,4551
80772,1665
56738,6261
53299,4284
82790,6261
80525,6261
50159,1665
49355,6261
74706,1665
53544,6427
42589,4284
66605,4281
61945,4281
8832,6261
82848,1665
42890,6426
64707,6426
84029,6426
73476,1665
68364,6426
62408,1665
70553,4280
60706,1665
57568,4292
79646,1665
66415,4292
74706,1665
64505,4281
50708,856
3082,6251
65388,4283
33007,4521
79930,4281
28943,4283
68825,6142
79006,1665
66605,4281
58234,7146
77798,562
58709,6806
39119,6806
29351,7208
32781,7208
9974,7208
32773,7208
36685,7208
16673,7208
1431,7208
21040,384
39442,6182
37588,6261
48974,6261
14218,384
62620,6261
38385,12031
39491,6261
45243,6182
58562,5480
33427,4283
46696,6177
28577,5490
58230,6261
80027,6261
64451,6261
58254,6261
44743,6261
67312,1665
83909,6261
73740,6261
59046,6261
34706,6261
71318,4281
44648,6261
27179,4282
7938,11740
61246,6423
936,9495
69873,5920
890,9495
6274,2434
36532,7339
18135,6423
28659,4385
9428,11740
76056,6426
45371,5539
69807,6426
60198,6421
54348,6426
17689,7214
4606,6421
84642,4282
57641,6421
29151,6421
62721,4520
46198,6423
13221,6341
42639,6426
11807,6428
25241,6621
2670,6426
73793,4520
63160,6286
5488,6423
64254,6426
48365,4526
7697,4526
38125,6426
15487,6421
71558,4281
36911,4283
39013,6421
65812,4281
60864,6421
46545,4283
58727,6421
61730,4283
60070,4283
79078,4520
25911,6421
62359,6736
67510,6736
58247,9841
7597,4617
57156,6736
28802,4617
3341,9841
4038,5474
28764,11791
15594,9758
60502,6261
35637,4526
56618,4526
48752,4526
24117,5957
64166,4526
61461,4526
43744,4526
56493,4520
47742,4281
57399,4526
58919,4520
62729,6300
80144,1665
65782,4281
17880,7339
73359,562
42781,6426
62799,1665
59473,6300
69968,4281
61834,562
51116,6158
16901,4385
42107,4385
57521,10885
17020,10623
3052,6452
14371,10623
45705,10885
29933,12902
55647,4505
47005,6158
15819,10885
37914,10885
79339,4292
58958,6261
59304,4284
66949,4292
78017,6432
42869,4754
82732,6432
58893,6261
73233,6261
1770,4284
57013,6432
30792,562
48561,6261
242,562
3836,4292
25669,6967
52519,6261
76756,1665
84891,6261
62992,4292
51340,6261
59598,4292
33734,4284
64339,4292
80652,7146
58938,6261
61178,6261
84120,4281
84768,6261
52674,4754
50015,6261
52961,4292
56457,6423
83386,6261
48931,6261
61834,562
36302,6438
84346,4281
59248,1665
60423,6261
68220,4284
81027,6261
70279,4284
44434,4754
84203,4284
51560,4292
65937,6261
77383,7146
7971,6261
57820,4521
58278,7146
78623,4292
63190,4292
38220,4521
50820,4292
71928,6261
65399,6261
68963,4292
78814,4284
84552,4521
50022,6261
22675,7146
67139,4292
66480,4292
22857,1535
1871,4521
367,4283
9096,1535
32498,6421
6499,1535
1015,5953
20113,266
48632,4292
73370,6139
65848,4505
56656,5766
75214,6407
18292,4766
56596,1154
67743,6412
49789,392
42877,9766
62150,4766
23955,4798
40997,4505
670,4766
55752,4280
67246,6261
57838,6261
68266,1665
2590,6735
72820,6261
73157,4281
67121,6261
8198,6261
61843,6261
66972,1665
84429,6261
69385,4280
6269,4520
69488,6261
50308,6261
54679,4280
68271,6261
57582,6261
60507,4520
56600,6261
47858,6261
58850,6261
33801,6261
41864,6421
59219,6261
57981,6261
63513,1665
31660,4282
23170,6261
71339,6261
21562,6261
42708,6261
59640,4620
21846,6261
79006,1665
68952,6261
67017,6261
65347,6261
62344,4521
21535,6261
66552,6261
68453,6261
58720,562
50308,6261
68031,6261
20175,6252
57981,6261
38533,4281
49152,6261
56917,856
58922,7205
40522,856
50750,4292
54149,6261
79161,6261
20397,856
69213,6261
36681,856
53979,4283
42341,6261
54906,6261
64222,856
22114,12399
8947,7205
21107,856
44627,856
77489,4282
44415,6421
8699,10579
65866,4282
65359,4284
73866,5957
25377,10579
65635,6427
58986,4282
17089,10579
73802,4282
24719,10579
71960,4284
13737,10579
12423,9784
53032,1665
78087,4282
52128,6261
43050,4282
60383,6261
14738,9713
51522,6261
82059,6261
57435,6261
73429,6261
77980,4281
61945,4281
84556,1665
77550,6421
71383,6421
58445,6261
68024,1665
41131,6421
4917,6421
77548,1665
73947,4288
53544,6427
5369,6421
39251,6421
33838,4288
47794,6421
67036,1665
63559,6261
46778,6421
18149,6421
34490,6423
35388,4288
64785,4526
34300,4280
77720,4526
8512,6432
32060,4280
67416,4526
31416,6432
42075,4280
22068,5539
11788,5539
33379,4280
78757,1665
35343,6432
32307,6300
66360,4267
47373,4292
9465,8118
79349,4288
18962,4288
73547,6300
78241,6300
18647,8111
80039,6300
48632,4292
66593,6300
80611,6300
19845,6300
44583,4292
44650,8111
80455,4292
8735,4619
49336,4292
16452,11446
65073,4301
41483,5335
60361,4288
13427,4619
73808,6300
48176,2252
49338,4292
27849,4619
59463,8111
3356,11446
71663,4292
77525,4288
48845,6300
3221,6300
55001,6300
33295,6152
82112,1665
56997,4284
42536,6261
66838,1665
64464,6261
62508,1665
50898,6261
68568,1665
14459,4591
57650,6261
71579,1665
71493,6261
69395,4385
75055,6261
60057,1665
16449,4591
31079,4591
67749,6261
4433,5335
55417,4385
60406,856
79922,856
30581,10912
2784,4591
69013,6261
54849,6426
78405,6261
22617,4292
63559,6261
74048,4520
9777,4283
75743,1665
53387,6261
62199,4520
71950,6261
70840,6261
52246,6735
30894,4290
9466,4289
9475,5166
34786,4290
64305,4290
76953,1209
42824,4290
59998,4281
2233,4289
34508,4289
25192,4290
15687,4534
34719,4289
66559,6261
15443,4290
34754,4289
15545,4534
50846,4290
47618,4289
50991,4290
46003,4290
31246,4290
20271,4289
67306,4290
67700,4280
12264,4290
48513,4289
77645,4290
8602,4290
42609,6432
71183,4617
26895,7764
74227,4617
45809,6736
57129,9455
7669,4617
39088,4617
12745,9455
59471,4591
76471,1665
66114,9455
21057,6554
49573,9455
7506,6423
25468,7820
76303,6426
46624,6261
75914,6261
63809,4287
76648,4521
42810,4281
33890,4283
37761,4520
69380,4520
39222,4287
46114,4280
82877,4281
68079,6261
44372,6261
61874,4282
79037,1665
76031,6261
68798,6426
71644,4281
46497,4520
55557,562
18708,4570
45943,856
36267,1101
64943,4521
66739,4520
52220,1101
71831,4520
27312,562
60002,1665
38944,4521
2208,4290
58986,4282
82897,911
47250,4282
53094,4282
22405,5341
37860,6423
48986,6737
26363,6423
58749,6736
11509,11131
83646,6426
52357,6421
82777,6426
66279,4521
78680,1665
84533,6426
60479,4280
75041,6261
73112,4284
80407,4281
77721,4282
59360,1665
58713,1665
77901,4281
72293,6261
60256,4282
41553,1665
78832,1665
79403,1665
3204,7205
80247,1665
70834,1665
58295,4282
60543,1665
8019,1665
68202,4283
51018,4288
57864,6261
70218,6261
55871,1665
73675,6261
51237,1665
74958,6261
46234,6261
50976,6261
31000,6152
53911,4288
50722,4283
79006,1665
24019,1535
28812,4288
78075,4288
82848,1665
11826,4280
39954,4282
66799,1535
28994,4288
3020,6300
83600,4288
9414,6806
80899,1665
53041,4280
39294,4505
57746,4267
38165,4505
85274,4288
63513,1665
19429,1535
73899,1665
77250,1665
24314,5920
46496,7548
84173,4283
73,835
11776,5920
660,835
53236,5920
53674,5920
29861,4541
25703,5920
9216,6261
73989,1665
80523,4282
77609,385
17070,6243
74838,4282
76573,4282
64133,4282
46178,4282
46454,6300
55815,4281
25984,6245
68896,6261
76512,6261
25407,6261
72070,6261
73095,6261
47673,4280
73817,6261
79543,1665
27170,4520
38097,562
71626,4281
45194,4282
20518,5539
31132,4282
26639,4282
22007,6423
29886,5467
62451,6177
68815,5467
45881,4280
35237,4282
54068,4520
15718,11156
27938,5467
70760,6261
78405,6261
76627,6261
56145,6261
69991,6261
75164,6261
80241,6261
61048,1665
36112,6261
62252,6261
66383,11141
63554,4280
36986,6261
65945,1665
68167,6261
84615,6261
47622,6261
81227,6261
57650,6261
42082,1665
67408,6261
69409,6261
85262,4281
38886,6261
67584,6261
32131,6261
63198,6261
84509,6300
76137,1665
76368,6261
64939,1665
56669,4281
51923,4281
43625,4281
60541,6261
51691,6261
48763,6261
44658,4281
70335,6261
45690,4281
39181,1665
76951,6261
72603,6261
69251,4284
62442,6426
33770,856
34659,6952
78279,6183
65225,122
61972,856
68886,6952
45943,856
42249,856
64070,122
79908,6515
46971,856
75206,6427
57505,4520
84489,4520
65192,6261
68505,4281
85261,6261
73017,4284
9594,6152
34791,4280
28714,6152
43026,4281
70075,6261
66552,6261
29903,4281
22983,6261
78059,1665
67730,1665
36414,6421
71706,1665
59319,1665
82848,1665
77572,1665
66997,1665
74859,669
29337,6421
63757,4284
82272,1665
76948,4521
64238,1665
24567,4521
75948,4288
52847,1665
23185,6421
73466,1665
64496,1665
84368,6407
81850,1665
58043,4292
63378,1665
4609,10150
9080,10155
9520,7669
11449,10208
81904,10362
23741,8943
73854,8943
14334,10155
36415,10362
3309,10148
57293,4281
79252,6736
32559,6736
68011,6736
51133,6426
70848,6736
40389,6736
55648,6736
46374,6736
75358,6736
50740,6736
67947,7629
70553,4280
58294,6261
71232,4816
40372,4816
66352,4520
64139,6261
57285,4281
38705,6261
77022,6300
9316,6261
13594,4282
61834,562
12691,562
54379,220
18304,4385
41903,562
83652,562
50370,562
66241,562
13481,562
43726,562
7354,562
43719,5953
55968,4282
67029,4282
60588,4280
61779,4281
63638,6261
58131,856
45617,6261
36092,6342
8249,4282
72344,4517
25739,6318
38497,6426
62272,4521
16785,6177
37505,6512
30017,4282
82754,4281
48656,4282
46883,4384
13617,4282
71261,6512
81329,2254
51624,4282
67591,4281
31838,10752
14694,4553
4060,910
41296,910
78771,6952
64091,910
11040,11706
79826,6952
7952,10752
66740,856
82430,6952
65140,6427
47809,6554
65296,4520
33132,6554
41879,6554
48961,4520
62129,6554
40223,562
1271,6554
41338,562
66370,562
30364,4521
50959,4521
45613,4521
53157,4521
68024,1665
38115,4521
55524,5954
59532,8071
83000,1665
60649,8071
3978,7646
13134,4537
28218,4541
80229,6519
23663,4537
56766,6519
23847,4541
72417,6261
57037,6519
75692,6261
20521,4537
16019,4537
22194,4537
7650,7879
3603,4537
14828,4537
9638,4537
21440,6565
85133,4516
39896,4537
67280,4281
69915,4281
70302,4281
73442,4281
76287,4281
77295,4281
81429,4281
32767,4281
59505,4280
65594,6261
54645,1665
68781,824
31058,5920
52777,4292
32855,4520
42645,4292
9460,4520
27290,4520
11285,4312
23111,5957
44232,4521
27976,4292
57094,562
29723,6736
59000,562
18328,4284
62411,5166
84138,6300
63369,562
42956,4281
30717,6736
14477,5955
20585,6300
24386,6281
44053,562
10694,5955
13185,6736
34951,6281
77100,562
25535,6300
41811,6300
24259,6300
63148,4280
81335,347
70056,6183
44921,4521
36454,6426
21262,6421
50325,4521
69222,4281
82963,4281
28913,4281
70489,1665
39181,1665
82112,1665
13640,6281
46362,4281
32539,6158
54924,1665
61116,1665
71945,1665
68409,4281
79796,1665
4670,6283
36224,11003
79694,6426
43029,5492
84768,6261
57548,6261
68167,6261
80085,4520
39482,6554
71396,6261
63872,6261
27621,6736
62229,6261
29971,5920
69993,1665
77696,6261
60354,6261
77753,4520
79084,6261
60921,6493
71960,4284
23182,4541
9244,5474
26909,9457
17046,5474
28212,5474
20044,10078
12256,5474
3357,5474
71301,6261
26392,10078
27232,5322
31415,10078
4046,9491
9003,5474
78262,6261
59449,4283
20180,7206
2589,7815
11271,4551
74375,6261
75407,6735
80924,6261
25417,6735
73359,562
68406,6261
79706,6261
33180,6261
24526,6426
48722,6426
78832,1665
61399,4282
61646,1665
51511,1665
50480,6261
46387,4281
61926,6261
45619,4520
53581,4520
73359,562
80144,1665
10167,9494
24862,6426
79153,1665
25932,841
70543,4520
44863,6261
59759,6261
34009,6426
51739,4570
61587,6261
68364,6426
56738,6261
25713,1665
43152,6423
83330,7205
55975,6423
6185,7340
67433,6426
71145,6426
58410,4280
81294,4284
26591,6261
68766,6300
51525,6426
83302,4282
39291,6261
43564,6423
66605,4281
84788,4284
84768,6261
61399,4282
81786,6261
61255,6261
53129,6261
9471,7340
66397,4282
5420,6423
44524,6426
82381,7635
33495,4551
27383,7635
1279,7635
67804,7635
25980,9687
23747,9687
6465,4551
16498,4551
79120,9687
69196,9687
32926,4551
8353,7635
10542,9687
4306,7635
14418,7635
11212,7635
70543,4520
78300,4282
60403,1665
47050,1665
44485,5539
59898,4284
16215,7636
17940,9713
9270,9687
61711,4521
70382,4292
36113,6300
64826,4282
39397,4267
64953,1665
71374,1665
54235,6246
76144,6300
25165,6508
58149,6427
65993,6300
80144,1665
62787,4520
56713,4520
36188,4280
80409,1665
22734,4290
47160,4282
54318,4520
81105,1665
36819,6519
59084,4282
60057,1665
26401,4571
58986,4282
48751,6426
55080,1665
68625,4287
19927,1101
57568,4292
22392,6735
17914,11002
46210,4287
3672,1101
12215,1101
60173,4288
80231,6418
77087,4287
78588,4288
60526,4287
73110,4287
9637,4280
33127,4281
41657,122
33622,4282
33904,4282
24592,4282
50233,4282
57904,4288
74414,4281
48848,122
41475,6261
60102,6261
78272,4281
9139,4721
63321,6261
76502,6261
7991,4284
48714,6426
46948,6261
35413,6426
40716,6261
55815,4281
56565,6261
59350,6261
48423,6426
82482,3787
24220,9455
47693,2287
453,5324
31966,9455
51037,4571
35564,9455
9700,11492
3009,9460
15866,1587
15110,2287
15282,5861
34653,9460
9892,9460
79068,6554
15179,1398
56669,4281
38058,4521
43740,4520
84347,6261
81754,4520
49067,6423
58391,6300
72909,6426
77547,6300
64451,6261
60925,6261
70631,6261
72618,6261
63406,6261
51340,6261
66044,1665
13966,6261
70114,6261
59693,6261
54176,6261
55383,6261
80741,6261
38997,6261
63236,6261
52959,5467
65791,5467
54850,4283
46874,1665
26587,5467
58520,5467
56902,5467
45292,5467
58555,5467
69976,4521
79346,6261
83572,6261
57799,4282
65838,6261
58064,6261
50919,4283
45016,6261
70158,6261
48745,4281
27197,4283
46071,4280
66958,6261
76504,6261
46333,6261
79656,4284
63086,6261
80640,4282
73588,6261
63062,6261
66957,6261
42388,6261
84103,6261
73844,6261
76445,6261
38926,6261
58492,1665
64952,6261
67557,1665
82336,4283
44798,1665
69713,6261
61407,6261
67966,6261
67392,6261
39067,4280
75042,6261
36212,6261
74645,4283
61211,6261
69626,4283
70579,6261
34571,1101
79910,6261
53602,6261
76031,6261
83939,6261
73131,4282
78405,6261
53633,4521
22651,4285
44356,359
46960,4282
85479,4286
34491,4520
32534,4286
65116,4282
33592,4280
23983,4285
72244,4280
69993,1665
82282,4281
57455,4282
71644,4281
57907,4520
61414,4281
73744,1665
65945,1665
72266,1665
52881,4281
57055,4267
32492,4267
84504,6181
32542,4267
60642,4267
67520,6181
31385,6736
6916,5486
43358,6736
24874,4267
40201,4267
58283,4267
47511,6261
60766,4284
65095,6261
84290,4284
79950,4284
65894,6261
45862,4284
28970,6261
52616,6261
45973,1665
76672,6261
55129,6261
81982,1665
58896,6261
65888,6261
43367,4284
37350,6261
43949,4284
38033,4284
33377,6261
59815,4284
19898,6261
70710,4284
63568,6426
5870,6426
39875,4505
5991,4505
44855,6426
25648,6300
50187,4768
27118,6427
30333,6427
20476,6426
130,6426
80072,6261
69989,1665
77840,4282
61158,6261
75229,5957
83655,5954
53670,4282
60558,4282
41990,4521
73101,6261
22395,4282
69013,6261
72259,562
67982,6261
10504,9713
2330,4617
20412,5232
10558,11487
28276,11487
10652,4617
5230,4617
32190,9758
42650,9758
70741,9758
73119,11487
9072,4617
36563,4791
4354,11487
21244,11457
33363,6554
79068,6554
37103,999
43408,6343
72044,4520
60267,6554
27564,4520
68047,6552
82175,4280
56046,6342
30006,4505
55115,999
57729,4526
57084,999
40941,6554
27578,4282
62176,4282
84768,6261
26639,4282
65447,6261
54477,6261
82595,6261
70487,4282
29558,4282
35237,4282
47842,6261
68906,6261
51157,6418
33181,10979
44765,6418
6512,4284
14832,7184
72973,6423
9327,6261
76245,6300
25394,841
56723,4281
23347,4281
40241,6261
73312,1665
72784,4284
60588,4280
62508,1665
45920,1665
66620,4284
83554,1665
47707,6181
56093,1665
31590,856
56922,4284
51473,6181
49434,562
69021,6181
45486,4281
78667,1665
75261,1665
23501,6181
62408,1665
44221,6735
50521,6181
30796,6422
6976,6160
58165,4288
64532,4280
38140,385
52045,4292
78495,4280
24394,4292
53711,4288
23951,6422
57962,6554
57438,6554
75913,1665
55900,6162
3110,6433
79783,6183
79440,6261
68909,6261
60285,6183
47542,6183
43405,6183
42274,4280
65782,4281
7424,4526
