iid_target,iid_neighbors,ratings
671789422,671789457,1
014016930X,140077022,1
014016930X,140178139,1
014016930X,140139400,1
014016930X,140109595,1
014016930X,140131671,1
014016930X,140156046,1
014016930X,014014904X,1
014016930X,140112456,1
014016930X,140172270,1
014016930X,140100911,1
014016930X,140233016,1
140077022,140179178,1
140077022,140178139,1
140077022,140109595,1
140077022,140119485,1
140077022,140131671,1
140077022,140156046,1
140077022,014014904X,1
140077022,140112456,1
140077022,140172270,1
140077022,140100911,1
140077022,140233016,1
679732764,394717155,1
553273914,553258656,1
039592720X,039592720x,1
60928336,60502258,1
60928336,61015075,1
60928336,069452008X,1
671003755,671774670,1
671003755,671014730,1
553268449,553348981,1
684844729,068484477X,1
684844729,671577050,1
684844729,068484477x,1
038001503X,60531045,1
038001503X,60919655,1
440215625,385302312,1
316777730,316779490,1
316777730,1570424810,1
067142517X,671506196,1
446601241,316693707,1
446601241,446677388,1
446601241,1570420297,1
451124340,670272663,1
451124340,451147642,1
451124340,451139682,1
345384466,345367898,1
345384466,394587863,1
345384466,345377648,1
446604801,446606189,1
345422392,375401601,1
345409469,039453512X,1
373250177,373250290,1
373250177,373250193,1
373250177,373250371,1
373250177,373250134,1
373250177,373250479,1
373250177,373250428,1
373250177,373250207,1
373250177,037325024X,1
373250177,373250258,1
373250177,373250487,1
373250177,373250282,1
373250177,373250231,1
373250177,373250169,1
373250177,373250185,1
373250177,037325055X,1
373250177,373250495,1
373250177,373250606,1
373250177,373250347,1
373250177,373250541,1
373250177,373250312,1
373250177,373250576,1
373250177,373250436,1
373250177,037325038X,1
373250177,373250355,1
373250177,373250649,1
373250177,373250517,1
373250177,373250584,1
141001771,670892084,1
141001771,140295054,1
451523369,140433627,1
451523369,451183770,1
786884622,786865504,1
684819066,684853701,1
66211611,60936363,1
3423620005,3423620196,1
3423620005,3446173471,1
345375211,395354390,1
380789035,380973650,1
380789035,60558121,1
380789035,2846260338,1
345358791,345351738,1
345298985,345348699,1
345298985,345324889,1
345298985,345305507,1
345298985,345303075,1
345316991,345303075,1
345316991,345348702,1
034531042X,345324889,1
034531042X,345348680,1
345310306,034531011X,1
345310306,345348672,1
345310306,345326032,1
034531011X,345257162,1
034531011X,345348656,1
034531011X,345326032,1
679734058,394554000,1
440206154,385319673,1
440206154,525945563,1
553205757,553262386,1
312421001,805067140,1
380789019,380973634,1
380789019,2277260029,1
451135989,451163753,1
451135989,451110951,1
451135989,316290998,1
380018179,60129565,1
067101420X,671695304,1
067101420X,739429124,1
394557433,679732411,1
394557433,394412559,1
553571656,553381520,1
140266771,670873926,1
679723420,679723439,1
679723420,679724508,1
679723420,067972267X,1
679723420,679725318,1
140620338,1593080255,1
140620338,141439572,1
140620338,1566196337,1
140620338,451519671,1
3453088433,3426618672,1
3453088433,3453212215,1
349103232,356206521,1
000649840X,2558122,1
140431268,140620478,1
140431268,553213318,1
330376136,330376276,1
330376136,765343509,1
330376136,765302853,1
330376136,333761405,1
140272658,140283587,1
380813815,380978407,1
140099832,140092323,1
140099832,670805149,1
140099832,571146333,1
385314744,044022330X,1
385314744,440508649,1
449221164,449219550,1
449221164,449219569,1
449221164,449217205,1
449221164,044922113X,1
449221164,449221156,1
439404371,043942089X,1
345297687,345334310,1
1573225789,1573220221,1
380754843,380731509,1
345368940,345368924,1
345331605,345362861,1
553296981,671690094,1
553296981,671707612,1
553296981,671617605,1
345301870,345335090,1
451169530,451179285,1
067168390X,067162461X,1
067168390X,671795899,1
385335881,385335482,1
553258001,345387651,1
553258001,345417941,1
553258001,068803036X,1
553258001,553196480,1
375704043,375404481,1
373871279,373871295,1
373871279,373870035,1
373871279,373871902,1
373871279,373871082,1
373871279,373870124,1
373871279,373870051,1
373871279,373871651,1
068986020X,689843372,1
1573228567,1573221503,1
553582658,553584049,1
553582658,553801228,1
051513399X,399147926,1
374216495,312204272,1
316825336,316890642,1
679419152,679754881,1
826308791,826328091,1
140259198,749396660,1
140259198,749395443,1
345435249,034542333X,1
451202503,525944885,1
446606812,446676071,1
446606812,1570426058,1
671028375,684859726,1
671028375,B0000C37EK,1
399149759,425194493,1
345384733,679416889,1
671759361,671873199,1
671759361,671873202,1
671759361,671759345,1
671759361,067175937X,1
399146008,042518286X,1
60930535,60175400,1
375702709,679741666,1
375702709,375703845,1
375702709,375700889,1
671038184,671043080,1
60916508,60931418,1
60916508,252006860,1
590542443,440418569,1
590542443,679879269,1
590542443,440238153,1
590112899,679879250,1
590112899,807281859,1
590112899,044041833X,1
590112899,440238145,1
590112899,375802118,1
590660543,590139614,1
345361792,688077080,1
575073004,185798787X,1
345458915,345447840,1
345458915,345447832,1
345458915,345447859,1
345458915,345458923,1
038531258X,440212723,1
038531258X,440514428,1
038531258X,899193099,1
006092988X,60001941,1
140317937,140074317,1
743225406,068419337X,1
743225406,3596130417,1
743225406,743225422,1
743225406,068485791X,1
038533303X,385333005,1
451163753,451110951,1
451163753,316290998,1
671880187,802115160,1
671880187,3257227000,1
671880187,671898264,1
385247745,385247737,1
037570504X,1569471428,1
767902521,767902513,1
892967048,446677922,1
609608444,375725601,1
1558744606,155874424X,1
1558744606,1558745017,1
1558744606,1558743790,1
1558744606,1558744215,1
1558744606,1558744142,1
080410753X,679748083,1
451526503,451526538,1
140244824,067086014X,1
743221990,743222008,1
743221990,743437802,1
743221990,743410467,1
312983212,312283423,1
031227999X,312203241,1
385508417,739301985,1
380723638,380725835,1
380723638,380721643,1
380723638,380725827,1
385324057,440226430,1
9505470010,844507119X,1
425185710,039914787X,1
425185710,425194523,1
006109594X,61096857,1
671527215,671746065,1
671527215,671701592,1
671527215,517542099,1
671527215,671664964,1
671527215,345418913,1
618045996,452284554,1
671318314,743435788,1
553377876,553076256,1
014025448X,140265686,1
014025448X,140257934,1
014025448X,670878103,1
014025448X,140270590,1
014025448X,067087485X,1
60934417,60540761,1
671793489,671673653,1
312983824,312284683,1
743418174,743418166,1
451526295,451526929,1
451526295,451526554,1
451526295,451527321,1
451526295,451522761,1
451526295,451527666,1
451526295,451526716,1
451526295,451527631,1
451526295,192833634,1
451526295,140434143,1
451526295,451526082,1
451526295,451527402,1
451526295,451527232,1
440214424,385308485,1
451187903,812543122,1
671004565,684835975,1
671004565,671528203,1
671004565,671024353,1
671004565,671043811,1
671004565,671010387,1
345370805,345388968,1
345370805,679400702,1
375703055,1565122054,1
446673544,349111863,1
140256369,140119906,1
140256369,140283404,1
140256369,140283293,1
140256369,140189416,1
140256369,140281649,1
140256369,140283307,1
140256369,140283374,1
140256369,140281622,1
140256369,140281630,1
140256369,140269444,1
312243022,312305060,1
312243022,374172897,1
316789844,316601950,1
316789844,316781010,1
679761837,679735666,1
385490445,385475713,1
385490445,038549081X,1
385490445,747527873,1
375700757,679460691,1
70212570,804115613,1
70212570,99143712,1
385480016,679435204,1
61093092,60176075,1
61093092,694516996,1
679729917,880291230,1
679729917,679729895,1
451411013,451410815,1
451411013,451410688,1
446611239,446530220,1
553580078,553109200,1
425189414,399148337,1
316781266,316781142,1
316781266,316713732,1
486280616,486400778,1
486280616,486270696,1
671032658,671041789,1
671032658,3404143434,1
671032658,3404139585,1
373250223,373250452,1
380817683,60090383,1
380814021,033048205X,1
380814021,330418149,1
373711107,373711042,1
373711107,373710984,1
440217806,688093043,1
61098795,60194448,1
142004030,670031909,1
375704558,91800579,1
038533656X,385337574,1
345436911,345445732,1
345436911,345440765,1
345436911,345455916,1
345436911,345464958,1
345436911,345442768,1
345436911,345447212,1
345436911,345439244,1
345436911,345458303,1
345436911,345450914,1
345436911,345439112,1
345436911,345441613,1
345436911,345440005,1
345436911,034544907X,1
345436911,034543773X,1
345436911,345447654,1
345436911,034544017X,1
345436911,345445759,1
345436911,345440838,1
345436911,345457374,1
345436911,345447549,1
345436911,345451295,1
452284481,452279453,1
440217520,440208459,1
440217520,440204208,1
440217520,440213320,1
440217520,038529932X,1
440217520,440210690,1
345339703,345339738,1
345339703,395489318,1
60929596,60192119,1
609600745,609605216,1
375707425,375407561,1
812565959,765342294,1
812565959,812550706,1
812565959,312876513,1
812565959,812533550,1
812565959,812550757,1
812565959,812509250,1
812565959,812532570,1
812565959,812522397,1
812565959,031286860X,1
880387483,880387300,1
880387483,880387599,1
880387483,880389079,1
880387300,880387599,1
425163385,425146413,1
671042262,684871270,1
425157539,425174271,1
425157539,425137562,1
425157539,399141383,1
553585681,553585118,1
786889373,078686298X,1
380600129,380720132,1
380600129,380702843,1
380600129,380710404,1
380600129,380803739,1
082176828X,821767852,1
316693324,446607657,1
316693324,446676438,1
590629824,590997262,1
590629824,059049418X,1
590629824,043910677X,1
743412273,743412281,1
316140651,316139912,1
316140651,316140589,1
316140651,316139874,1
316140651,316139890,1
316140651,316140538,1
316140651,316139262,1
345367898,345404319,1
345367898,394587863,1
345367898,067942573X,1
345367898,345377648,1
553110721,553580302,1
553110721,553110616,1
553580272,553110616,1
345396529,345396537,1
393029190,804109176,1
031231616X,312201656,1
767912233,767912241,1
894805770,894809946,1
553232053,1585861979,1
62502174,62502182,1
62502174,006019250X,1
688177751,688167888,1
345438329,345445848,1
618126988,618135049,1
142000361,670894699,1
345446860,345450698,1
345446860,375760903,1
345446860,345439481,1
345446860,081296814X,1
345446860,345452003,1
345446860,804119120,1
345446860,345435338,1
345446860,345450922,1
345446860,345449835,1
345446860,812967798,1
515090506,515118249,1
515090506,515102652,1
515090506,515099546,1
515090506,515120278,1
399145087,425175405,1
140140352,140157379,1
312990456,312265867,1
312990456,312966970,1
312990456,312971346,1
312990456,312289723,1
312990456,312265840,1
312990456,312980140,1
312990456,312991460,1
312990456,684196395,1
316969680,316603287,1
316969680,1586212869,1
1853260312,1853262870,1
440418569,440418321,1
440418569,679879269,1
440418569,044041833X,1
440418569,440238153,1
312965338,312168144,1
425188361,425181685,1
66210151,61031844,1
395177111,395193958,1
375411992,679454497,1
743203313,684873893,1
440224764,440295556,1
553572997,679417796,1
380727501,688147259,1
312423799,312272057,1
743249887,1931561176,1
037542217X,375422188,1
440208912,440216745,1
61093106,60176083,1
515127396,051512463X,1
515127396,399144315,1
345416260,345425707,1
345416260,345434773,1
345416260,345406516,1
345416260,345423291,1
345416260,449911160,1
345416260,345434943,1
345416260,449003981,1
345416260,345441265,1
345416260,345433491,1
345416260,044900483X,1
345416260,345410394,1
345416260,345423097,1
345416260,345431057,1
345416260,449002268,1
345416260,449911446,1
345416260,044900371X,1
345416260,449912639,1
345416260,449001016,1
345416260,449911543,1
345416260,345427025,1
345416260,345439511,1
345416260,345417186,1
345416260,345436822,1
345416260,345425537,1
345416260,345409639,1
345416260,345426606,1
345416260,345441125,1
345416260,345416422,1
345416260,345417968,1
345416260,449001504,1
345416260,345434226,1
345416260,345438167,1
345416260,345416449,1
385494785,385492081,1
385494785,679457526,1
385486804,067942850X,1
525237704,671835157,1
449208397,70064512,1
684848597,671528165,1
64405176,590674099,1
64405176,330330004,1
61056871,61056987,1
61056871,61058270,1
440235162,593045254,1
076790382X,767903811,1
425158616,399141464,1
425158616,679445080,1
425158616,399141707,1
62502182,006019250X,1
1573221775,1573229083,1
671537458,671864173,1
671537458,670839809,1
671537458,671501488,1
517149257,345418913,1
517149257,517124858,1
743222008,743410467,1
684863324,684811545,1
812590236,812550773,1
425161242,039914207X,1
451195922,670876615,1
425169863,399143947,1
425169863,375403531,1
316690619,1570428581,1
446610038,316666009,1
446610038,1586210564,1
440224608,385316887,1
61032077,006018552X,1
679459626,034541389X,1
812566629,312860382,1
812566629,812575741,1
671001701,671023578,1
671001701,671744615,1
553583085,553585843,1
553583085,553585835,1
805019375,805036377,1
805019375,805010858,1
805019375,679411151,1
805019375,080501084X,1
140004424,140274286,1
385492081,679457526,1
451524829,451522923,1
451524829,451522346,1
451524829,451523814,1
684829746,068483846X,1
61000175,61000043,1
61000175,61000299,1
61000175,61000035,1
61000175,61092606,1
61000175,61000019,1
312971362,312203128,1
006017935X,61099694,1
067976402X,067976402x,1
743457358,743235150,1
345425707,345434773,1
345425707,345406516,1
345425707,345423291,1
345425707,449911160,1
345425707,345434943,1
345425707,449003981,1
345425707,345441265,1
345425707,345433491,1
345425707,044900483X,1
345425707,345410394,1
345425707,345423097,1
345425707,345431057,1
345425707,449002268,1
345425707,449911446,1
345425707,044900371X,1
345425707,449912639,1
345425707,449001016,1
345425707,449911543,1
345425707,345427025,1
345425707,345439511,1
345425707,345417186,1
345425707,345436822,1
345425707,345425537,1
345425707,345409639,1
345425707,345426606,1
345425707,345441125,1
345425707,345416422,1
345425707,345417968,1
345425707,449001504,1
345425707,345434226,1
345425707,345438167,1
345425707,345416449,1
765342294,812550706,1
765342294,812533550,1
765342294,812519116,1
670894494,142001821,1
60394447,60989270,1
385491328,385491336,1
345434692,345434684,1
553131893,553234609,1
553131893,553234595,1
553131893,553118358,1
553131893,553103008,1
374177023,312421125,1
425167313,425165299,1
425167313,425174352,1
034540288X,067945540X,1
034540288X,345405072,1
553234609,553234595,1
553234609,553118358,1
553234609,553103008,1
802713661,142000159,1
440237688,440229499,1
440237688,044022859X,1
425167720,1573220825,1
609610597,055328942X,1
446519960,446603589,1
374281602,446612626,1
394543971,553278002,1
60970790,684853949,1
60970790,671554719,1
448095300,448095262,1
448095300,448095289,1
448095300,448095165,1
316182540,316569321,1
316182540,316285269,1
316182540,1570428212,1
316919896,316925284,1
553299506,553563521,1
553299506,055357230X,1
553299506,553569619,1
553299506,553568701,1
553299506,553285920,1
553299506,553572202,1
553299506,055329170X,1
553299506,553569635,1
446611611,316154059,1
446604658,679454446,1
449212602,395404258,1
684867621,671045857,1
